;gender;ethnicity;score;fcollege;mcollege;home;urban;unemp;wage;distance;tuition;education;income;region
6821;female;hispanic;560.200.004.577.637;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;16;low;west
6831;female;hispanic;533.800.010.681.152;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
6841;male;hispanic;626.599.998.474.121;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;13;low;west
6851;male;hispanic;478.300.018.310.547;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
6861;male;hispanic;524.700.012.207.031;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;14;high;west
6871;male;hispanic;532.400.016.784.668;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
6881;female;other;415.800.018.310.547;no;no;no;yes;719.999.980.926.514;889.000.034.332.275;1.5;0.257510006427765;12;low;west
6891;female;other;431.199.989.318.848;no;no;yes;yes;719.999.980.926.514;889.000.034.332.275;1.5;0.257510006427765;12;high;west
6901;male;hispanic;377.700.004.577.637;no;no;no;yes;719.999.980.926.514;889.000.034.332.275;1.5;0.257510006427765;15;low;west
6911;female;hispanic;42.189.998.626.709;no;no;yes;yes;719.999.980.926.514;889.000.034.332.275;1.5;0.257510006427765;12;low;west
6921;female;hispanic;376.300.010.681.152;yes;no;yes;yes;719.999.980.926.514;889.000.034.332.275;1.5;0.257510006427765;14;high;west
6931;female;hispanic;373.300.018.310.547;no;no;yes;yes;719.999.980.926.514;889.000.034.332.275;1.5;0.257510006427765;12;low;west
6941;male;other;54.060.001.373.291;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;12;low;west
6951;female;afam;425.900.001.525.879;yes;no;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;14;low;west
6961;male;hispanic;507.299.995.422.363;no;no;no;yes;680.000.019.073.486;889.000.034.332.275;0.699999988079071;0.257510006427765;14;low;west
6971;male;hispanic;638.899.993.896.484;no;no;yes;yes;680.000.019.073.486;889.000.034.332.275;0.699999988079071;0.257510006427765;13;low;west
6981;male;other;559.000.015.258.789;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;14;low;west
6991;female;other;549.700.012.207.031;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;13;low;west
7001;female;other;59.560.001.373.291;no;no;no;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;12;low;west
7011;male;other;610.099.983.215.332;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;16;low;west
7021;female;other;46;yes;yes;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;12;low;west
7031;female;other;467.700.004.577.637;yes;yes;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;12;low;west
7041;female;other;499.300.003.051.758;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;12;low;west
7051;male;afam;462.000.007.629.395;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;1;0.257510006427765;14;high;west
7061;male;afam;593.600.006.103.516;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;17;low;west
7071;female;hispanic;554.900.016.784.668;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;14;low;west
7081;female;hispanic;548.199.996.948.242;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;17;low;west
7091;male;hispanic;398.199.996.948.242;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;12;low;west
7101;male;other;552.799.987.792.969;yes;yes;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;16;high;west
7111;male;other;560.200.004.577.637;yes;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;12;low;west
7121;female;hispanic;418.400.001.525.879;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;12;low;west
7131;female;other;486.500.015.258.789;yes;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
7141;male;other;53.310.001.373.291;yes;yes;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
7151;male;hispanic;328.400.001.525.879;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
7161;male;other;476.100.006.103.516;yes;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;14;low;west
7171;male;hispanic;44.689.998.626.709;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;13;low;west
7181;male;hispanic;438.499.984.741.211;yes;yes;no;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;14;low;west
7191;female;hispanic;415.900.001.525.879;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;18;high;west
7201;female;hispanic;493.499.984.741.211;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;13;low;west
7211;male;other;327.400.016.784.668;no;yes;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
7221;male;other;572.200.012.207.031;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;15;low;west
7231;male;hispanic;596.300.010.681.152;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;high;west
7241;female;hispanic;511.100.006.103.516;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;459.999.990.463.257;0.257510006427765;12;low;west
7251;male;afam;46.560.001.373.291;no;yes;yes;no;669.999.980.926.514;889.000.034.332.275;459.999.990.463.257;0.257510006427765;15;low;west
7261;female;hispanic;397.999.992.370.605;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;459.999.990.463.257;0.257510006427765;12;low;west
7271;female;hispanic;430.200.004.577.637;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;459.999.990.463.257;0.257510006427765;12;low;west
7281;female;hispanic;402.900.009.155.273;no;no;no;no;669.999.980.926.514;889.000.034.332.275;459.999.990.463.257;0.257510006427765;12;low;west
7291;female;hispanic;491.199.989.318.848;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;459.999.990.463.257;0.257510006427765;12;low;west
7301;female;afam;347.799.987.792.969;no;yes;yes;no;669.999.980.926.514;889.000.034.332.275;459.999.990.463.257;0.257510006427765;13;low;west
7311;male;afam;384.000.015.258.789;yes;no;no;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;13;high;west
7321;female;hispanic;364.500.007.629.395;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;13;low;west
7331;female;other;62.560.001.373.291;no;no;no;no;9;889.000.034.332.275;220.000.004.768.372;0.257510006427765;16;low;west
7341;male;hispanic;63.25;no;no;yes;no;9;889.000.034.332.275;220.000.004.768.372;0.257510006427765;17;high;west
7351;female;hispanic;573.899.993.896.484;no;no;yes;no;9;889.000.034.332.275;220.000.004.768.372;0.257510006427765;12;low;west
7361;female;other;409.000.015.258.789;no;no;no;no;9;889.000.034.332.275;220.000.004.768.372;0.257510006427765;12;low;west
7371;male;other;51.189.998.626.709;no;no;yes;no;9;889.000.034.332.275;220.000.004.768.372;0.257510006427765;15;high;west
7381;male;hispanic;413.400.001.525.879;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
7391;male;afam;379.500.007.629.395;yes;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
7401;male;other;318.199.996.948.242;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
7411;female;hispanic;375.099.983.215.332;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
7421;male;other;477.900.009.155.273;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
7431;female;hispanic;398.899.993.896.484;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;17;low;west
7441;male;hispanic;471.500.015.258.789;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;16;low;west
7451;male;hispanic;586.199.989.318.848;no;no;no;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;16;high;west
7461;female;other;57.75;no;yes;no;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;15;high;west
7471;male;hispanic;40.560.001.373.291;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;13;low;west
7481;female;hispanic;472.299.995.422.363;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;12;low;west
7491;male;other;436.399.993.896.484;yes;yes;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;13;high;west
7501;female;other;530.099.983.215.332;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;14;low;west
7511;male;other;426.300.010.681.152;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;15;low;west
7521;female;hispanic;389.500.007.629.395;no;no;yes;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;12;high;west
7531;male;hispanic;494.500.007.629.395;no;no;yes;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;17;low;west
7541;male;hispanic;586.800.003.051.758;no;no;yes;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;17;low;west
7551;male;other;388.499.984.741.211;no;no;yes;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;16;low;west
7561;male;hispanic;420.499.992.370.605;no;no;yes;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;12;low;west
7571;male;hispanic;415.299.987.792.969;no;no;no;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;13;low;west
7581;female;hispanic;409.799.995.422.363;no;no;no;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;12;low;west
7591;female;other;480.200.004.577.637;yes;yes;yes;no;980.000.019.073.486;889.000.034.332.275;430.000.019.073.486;0.257510006427765;15;high;west
7601;female;hispanic;459.500.007.629.395;no;no;no;no;9;889.000.034.332.275;2.5;0.257510006427765;12;low;west
7611;female;other;683.600.006.103.516;no;no;yes;no;9;889.000.034.332.275;2.5;0.257510006427765;17;low;west
7621;female;hispanic;433.899.993.896.484;no;no;yes;no;9;889.000.034.332.275;2.5;0.257510006427765;13;low;west
7631;male;hispanic;414.000.015.258.789;no;no;yes;no;9;889.000.034.332.275;2.5;0.257510006427765;12;low;west
7641;female;other;514.799.995.422.363;no;no;yes;no;9;889.000.034.332.275;2.5;0.257510006427765;16;low;west
7651;female;hispanic;611.599.998.474.121;no;no;yes;no;9;889.000.034.332.275;2.5;0.257510006427765;15;low;west
7661;female;hispanic;533.600.006.103.516;no;no;yes;no;719.999.980.926.514;889.000.034.332.275;1;0.257510006427765;12;low;west
7671;male;other;646.699.981.689.453;no;no;yes;no;719.999.980.926.514;889.000.034.332.275;1;0.257510006427765;13;low;west
7681;female;other;582.900.009.155.273;no;no;no;no;719.999.980.926.514;889.000.034.332.275;1;0.257510006427765;14;low;west
7691;female;other;539.900.016.784.668;no;no;yes;no;719.999.980.926.514;889.000.034.332.275;1;0.257510006427765;12;high;west
7701;female;other;602.700.004.577.637;no;yes;yes;no;719.999.980.926.514;889.000.034.332.275;1;0.257510006427765;12;low;west
7711;male;hispanic;447.799.987.792.969;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;15;low;west
7721;female;hispanic;527.599.983.215.332;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;14;low;west
7731;male;hispanic;346.199.989.318.848;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
7741;male;hispanic;603.199.996.948.242;yes;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;14;low;west
7751;female;hispanic;399.199.981.689.453;no;no;no;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;14;low;west
7761;female;hispanic;424.599.990.844.727;no;no;no;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;14;low;west
7771;female;hispanic;600.400.009.155.273;no;no;yes;no;669.999.980.926.514;889.000.034.332.275;5;0.257510006427765;15;low;west
7781;female;hispanic;40.810.001.373.291;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;13;low;west
7791;male;hispanic;58.189.998.626.709;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;15;low;west
7801;female;hispanic;383.300.018.310.547;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;12;low;west
7811;male;other;388.899.993.896.484;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;12;high;west
7821;female;other;554.799.995.422.363;yes;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;15;high;west
7831;female;hispanic;455.999.984.741.211;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;16;low;west
7841;female;hispanic;445.999.984.741.211;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;12;low;west
7851;male;other;483.300.018.310.547;no;yes;yes;no;659.999.990.463.257;889.000.034.332.275;0.100000001490116;0.257510006427765;16;high;west
7861;male;hispanic;371.599.998.474.121;no;no;yes;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;13;low;west
7871;female;other;482.200.012.207.031;no;no;yes;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;16;high;west
7881;female;other;592.400.016.784.668;no;no;no;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;18;low;west
7891;female;other;557.299.995.422.363;yes;no;yes;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;12;low;west
7901;female;other;622.799.987.792.969;no;no;yes;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;12;low;west
7911;male;hispanic;337.400.016.784.668;no;no;no;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;12;low;west
7921;female;hispanic;41;no;no;no;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;12;low;west
7931;female;other;375.299.987.792.969;no;no;no;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;13;high;west
7941;male;hispanic;433.600.006.103.516;no;no;no;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;13;low;west
7951;female;hispanic;413.600.006.103.516;no;no;yes;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;12;low;west
7961;male;other;487.400.016.784.668;yes;yes;yes;no;869.999.980.926.514;889.000.034.332.275;209.999.990.463.257;0.257510006427765;14;high;west
7971;female;hispanic;400.400.009.155.273;no;no;yes;no;769.999.980.926.514;889.000.034.332.275;3.5;0.257510006427765;12;low;west
7981;female;hispanic;41.060.001.373.291;no;no;yes;no;769.999.980.926.514;889.000.034.332.275;3.5;0.257510006427765;18;low;west
7991;female;hispanic;49.5;no;no;yes;no;769.999.980.926.514;889.000.034.332.275;3.5;0.257510006427765;16;low;west
8001;male;hispanic;533.699.989.318.848;no;no;yes;no;10.5;12.960.000.038.147;9;0.713630020618439;13;low;west
8011;female;other;620.699.996.948.242;no;no;yes;no;10.5;12.960.000.038.147;9;0.713630020618439;12;high;west
8021;female;hispanic;408.400.001.525.879;no;no;yes;no;10.5;12.960.000.038.147;9;0.713630020618439;12;low;west
8031;male;other;54.189.998.626.709;no;no;yes;no;10.5;12.960.000.038.147;9;0.713630020618439;12;low;west
8041;female;hispanic;544.900.016.784.668;no;no;yes;no;10.5;12.960.000.038.147;9;0.713630020618439;12;low;west
8051;female;hispanic;393.199.996.948.242;no;no;yes;no;10.5;12.960.000.038.147;9;0.713630020618439;14;low;west
8061;male;hispanic;522.900.009.155.273;no;no;yes;no;10.5;12.960.000.038.147;9;0.713630020618439;12;low;west
8071;female;hispanic;460.099.983.215.332;no;no;yes;no;819.999.980.926.514;889.000.034.332.275;5;0.257510006427765;14;low;west
8081;male;hispanic;372.900.009.155.273;no;no;yes;no;819.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
8091;female;hispanic;351.800.003.051.758;no;no;yes;no;819.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
8101;male;hispanic;544.900.016.784.668;no;no;yes;no;222.999.992.370.605;889.000.034.332.275;12;0.257510006427765;13;low;west
8111;male;hispanic;615.400.009.155.273;no;no;no;no;222.999.992.370.605;889.000.034.332.275;12;0.257510006427765;13;low;west
8121;male;hispanic;639.500.007.629.395;no;no;yes;no;222.999.992.370.605;889.000.034.332.275;12;0.257510006427765;15;low;west
8131;female;hispanic;556.800.003.051.758;no;no;yes;no;222.999.992.370.605;889.000.034.332.275;12;0.257510006427765;14;low;west
8141;female;other;54.189.998.626.709;yes;no;no;no;222.999.992.370.605;889.000.034.332.275;12;0.257510006427765;12;low;west
8151;male;hispanic;378.300.018.310.547;no;no;no;no;819.999.980.926.514;889.000.034.332.275;4;0.257510006427765;12;low;west
8161;male;hispanic;54.810.001.373.291;no;no;yes;no;819.999.980.926.514;889.000.034.332.275;4;0.257510006427765;16;high;west
8171;male;other;485.800.018.310.547;no;yes;no;no;819.999.980.926.514;889.000.034.332.275;4;0.257510006427765;16;low;west
8181;female;hispanic;54.810.001.373.291;no;no;yes;no;819.999.980.926.514;889.000.034.332.275;4;0.257510006427765;14;low;west
8191;female;other;617.599.983.215.332;no;no;yes;yes;108.999.996.185.303;889.000.034.332.275;0.300000011920929;0.257510006427765;12;low;west
8201;male;other;661.699.981.689.453;yes;yes;yes;no;469.999.980.926.514;889.000.034.332.275;0.600000023841858;0.257510006427765;17;high;west
8211;female;other;673.199.996.948.242;yes;no;yes;no;469.999.980.926.514;889.000.034.332.275;0.600000023841858;0.257510006427765;16;high;west
